Zip Code,Median income (dollars)
ZCTA5 54423,100152
ZCTA5 54424,73833
ZCTA5 54425,55380
ZCTA5 54426,65139
ZCTA5 54427,59250
ZCTA5 54428,45833
ZCTA5 54430,53125
ZCTA5 54433,51467
ZCTA5 54435,60603
ZCTA5 54436,55606
ZCTA5 54437,53404
ZCTA5 54440,68984
ZCTA5 54441,79375
ZCTA5 54442,61719
ZCTA5 54443,73182
ZCTA5 54446,60313
ZCTA5 54447,40536
ZCTA5 54448,78634
ZCTA5 54449,57777
ZCTA5 54450,55125
ZCTA5 54451,53583
ZCTA5 54452,60213
ZCTA5 54454,56917
ZCTA5 54455,80040
ZCTA5 54456,53424
ZCTA5 54457,57978
ZCTA5 54458,61250
ZCTA5 54459,52803
ZCTA5 54460,49783
ZCTA5 54462,51250
ZCTA5 54463,47500
ZCTA5 54465,40521
ZCTA5 54466,54551
ZCTA5 54467,62804
ZCTA5 54469,53929
ZCTA5 54470,48438
ZCTA5 54471,79028
ZCTA5 54473,62014
ZCTA5 54474,65469
ZCTA5 54475,71250
ZCTA5 54476,66242
ZCTA5 54479,65547
ZCTA5 54480,56786
ZCTA5 54481,49600
ZCTA5 54482,71726
ZCTA5 54484,59874
ZCTA5 54485,43750
ZCTA5 54486,50948
ZCTA5 54487,61875
ZCTA5 54488,47083
ZCTA5 54489,58929
ZCTA5 54490,54875
ZCTA5 54491,41652
ZCTA5 54493,55833
ZCTA5 54494,57172
ZCTA5 54495,44638
ZCTA5 54498,55134
ZCTA5 54499,52139
ZCTA5 54501,58201
ZCTA5 54511,53080
ZCTA5 54512,55938
ZCTA5 54513,52273
ZCTA5 54514,58333
ZCTA5 54515,49250
ZCTA5 54517,63333
ZCTA5 54519,46417
ZCTA5 54520,49056
ZCTA5 54521,55812
ZCTA5 54524,49792
ZCTA5 54525,48750
ZCTA5 54526,37500
ZCTA5 54527,45294
ZCTA5 54529,57708
ZCTA5 54530,40268
ZCTA5 54531,51458
ZCTA5 54534,39205
ZCTA5 54536,45179
ZCTA5 54537,43889
ZCTA5 54538,38333
ZCTA5 54539,61696
ZCTA5 54540,46964
ZCTA5 54541,46467
ZCTA5 54542,33897
ZCTA5 54545,61250
ZCTA5 54546,47386
ZCTA5 54547,52571
ZCTA5 54548,63750
ZCTA5 54550,38500
ZCTA5 54552,44632
ZCTA5 54554,45000
ZCTA5 54555,51869
ZCTA5 54556,49844
ZCTA5 54557,72361
ZCTA5 54558,52566
ZCTA5 54559,58864
ZCTA5 54560,65278
ZCTA5 54562,53603
ZCTA5 54563,60673
ZCTA5 54564,46875
ZCTA5 54565,36250
ZCTA5 54566,44205
ZCTA5 54568,47022
ZCTA5 54601,51573
ZCTA5 54603,47982
ZCTA5 54610,60625
ZCTA5 54611,57500
ZCTA5 54612,56661
ZCTA5 54613,44226
ZCTA5 54614,66779
ZCTA5 54615,52259
ZCTA5 54616,57273
ZCTA5 54618,67143
ZCTA5 54619,68155
ZCTA5 54621,66184
ZCTA5 54622,66058
ZCTA5 54623,69554
ZCTA5 54624,63750
ZCTA5 54625,33833
ZCTA5 54626,53646
ZCTA5 54627,63125
ZCTA5 54628,55893
ZCTA5 54629,63688
ZCTA5 54630,66971
ZCTA5 54631,51875
ZCTA5 54632,62679
ZCTA5 54634,50307
ZCTA5 54635,63144
ZCTA5 54636,82597
ZCTA5 54637,57500
ZCTA5 54638,53125
ZCTA5 54639,37155
ZCTA5 54642,61458
ZCTA5 54644,63125
ZCTA5 54646,51553
ZCTA5 54648,61912
ZCTA5 54650,68542
ZCTA5 54651,50156
ZCTA5 54652,52321
ZCTA5 54653,56500
ZCTA5 54654,51250
ZCTA5 54655,44783
ZCTA5 54656,61015
ZCTA5 54657,56667
ZCTA5 54658,70833
ZCTA5 54659,52778
ZCTA5 54660,58359
ZCTA5 54661,62674
ZCTA5 54664,44615
ZCTA5 54665,47320
ZCTA5 54666,65265
ZCTA5 54667,58659
ZCTA5 54669,77957
ZCTA5 54670,60000
ZCTA5 54701,62753
ZCTA5 54703,61935
ZCTA5 54720,62771
ZCTA5 54721,62793
ZCTA5 54722,60517
ZCTA5 54723,66944
ZCTA5 54724,54703
ZCTA5 54725,60833
ZCTA5 54726,58792
ZCTA5 54727,57742
ZCTA5 54728,53575
ZCTA5 54729,65566
ZCTA5 54730,68240
ZCTA5 54731,50156
ZCTA5 54732,47070
ZCTA5 54733,49038
ZCTA5 54734,64500
ZCTA5 54736,57955
ZCTA5 54737,73125
ZCTA5 54738,77315
ZCTA5 54739,80760
ZCTA5 54740,65697
ZCTA5 54741,55200
ZCTA5 54742,68385
ZCTA5 54745,57880
ZCTA5 54746,61481
ZCTA5 54747,51250
ZCTA5 54748,41618
ZCTA5 54749,53207
ZCTA5 54750,72250
ZCTA5 54751,54380
ZCTA5 54754,47095
ZCTA5 54755,53491
ZCTA5 54756,63750
ZCTA5 54757,57708
ZCTA5 54758,63024
ZCTA5 54759,56364
ZCTA5 54760,37500
ZCTA5 54761,61667
ZCTA5 54762,50227
ZCTA5 54763,54808
ZCTA5 54766,49904
ZCTA5 54767,77159
ZCTA5 54768,53542
ZCTA5 54769,61250
ZCTA5 54770,64669
ZCTA5 54771,55833
ZCTA5 54772,58482
ZCTA5 54773,59435
ZCTA5 54801,51839
ZCTA5 54805,43462
ZCTA5 54806,49133
ZCTA5 54810,57500
ZCTA5 54812,47000
ZCTA5 54813,58125
ZCTA5 54814,54614
ZCTA5 54817,62500
ZCTA5 54819,46776
ZCTA5 54820,46797
ZCTA5 54821,51071
ZCTA5 54822,60528
ZCTA5 54824,60114
ZCTA5 54826,55875
ZCTA5 54827,53833
ZCTA5 54828,52500
ZCTA5 54829,47736
ZCTA5 54830,54517
ZCTA5 54832,51953
ZCTA5 54835,37328
ZCTA5 54836,82396
ZCTA5 54837,52123
ZCTA5 54838,59821
ZCTA5 54839,48333
ZCTA5 54840,55134
ZCTA5 54841,49792
ZCTA5 54842,87054
ZCTA5 54843,56155
ZCTA5 54844,46667
ZCTA5 54845,66250
ZCTA5 54846,55938
ZCTA5 54847,57308
ZCTA5 54848,48341
ZCTA5 54849,68235
ZCTA5 54850,60938
ZCTA5 54853,54917
ZCTA5 54854,68500
ZCTA5 54855,49896
ZCTA5 54856,58917
ZCTA5 54858,43087
ZCTA5 54859,47171
ZCTA5 54861,62000
ZCTA5 54862,41016
ZCTA5 54864,65509
ZCTA5 54865,53333
ZCTA5 54867,28750
ZCTA5 54868,53093
ZCTA5 54870,61190
ZCTA5 54871,51210
ZCTA5 54872,50383
ZCTA5 54873,56932
ZCTA5 54874,75250
ZCTA5 54875,45164
ZCTA5 54876,58750
ZCTA5 54880,51827
ZCTA5 54888,54948
ZCTA5 54889,56146
ZCTA5 54891,55670
ZCTA5 54893,50774
ZCTA5 54895,56563
ZCTA5 54896,44438
ZCTA5 54901,50579
ZCTA5 54902,54175
ZCTA5 54904,75633
ZCTA5 54909,60545
ZCTA5 54911,53852
ZCTA5 54913,86916
ZCTA5 54914,61279
ZCTA5 54915,67490
ZCTA5 54921,60938
ZCTA5 54922,62500
ZCTA5 54923,58019
ZCTA5 54927,107833
ZCTA5 54928,61765
ZCTA5 54929,53000
ZCTA5 54930,55000
ZCTA5 54931,61250
ZCTA5 54932,86458
ZCTA5 54934,65729
ZCTA5 54935,55704
ZCTA5 54937,70372
ZCTA5 54940,80777
ZCTA5 54941,59667
ZCTA5 54942,104161
ZCTA5 54943,47159
ZCTA5 54944,89123
ZCTA5 54945,58784
ZCTA5 54947,87917
ZCTA5 54948,50000
ZCTA5 54949,65375
ZCTA5 54950,54125
ZCTA5 54952,56774
ZCTA5 54956,66453
ZCTA5 54960,46786
ZCTA5 54961,63228
ZCTA5 54962,59464
ZCTA5 54963,62721
ZCTA5 54964,72500
ZCTA5 54965,64632
ZCTA5 54966,57350
ZCTA5 54967,53125
ZCTA5 54968,50915
ZCTA5 54970,51793
ZCTA5 54971,60456
ZCTA5 54974,69432
ZCTA5 54977,70192
ZCTA5 54979,68152
ZCTA5 54980,51000
ZCTA5 54981,58963
ZCTA5 54982,51859
ZCTA5 54983,60262
ZCTA5 54984,52644
ZCTA5 54986,76483
ZCTA5 55001,109646
ZCTA5 55003,87986
ZCTA5 55005,85563
ZCTA5 55006,52400
ZCTA5 55007,55787
ZCTA5 55008,73852
ZCTA5 55009,73929
ZCTA5 55011,110203
ZCTA5 55012,77182
ZCTA5 55013,92672
ZCTA5 55014,88589
ZCTA5 55016,102334
ZCTA5 55017,62222
ZCTA5 55018,86964
ZCTA5 55019,93950
ZCTA5 55020,134836
ZCTA5 55021,65005
ZCTA5 55024,100520
ZCTA5 55025,88502
ZCTA5 55026,84583
ZCTA5 55027,76600
ZCTA5 55030,61438
ZCTA5 55031,101563
ZCTA5 55032,96326
ZCTA5 55033,84307
ZCTA5 55036,27917
ZCTA5 55037,46111
ZCTA5 55038,103024
ZCTA5 55040,81548
ZCTA5 55041,68773
ZCTA5 55042,149063
ZCTA5 55043,87060
ZCTA5 55044,114137
ZCTA5 55045,105197
ZCTA5 55046,91771
ZCTA5 55047,94722
ZCTA5 55049,71154
ZCTA5 55051,56110
ZCTA5 55052,70481
ZCTA5 55053,78571
ZCTA5 55054,127424
ZCTA5 55055,58569
ZCTA5 55056,85347
ZCTA5 55057,75850
ZCTA5 55060,69248
ZCTA5 55063,61467
ZCTA5 55065,97315
ZCTA5 55066,60950
ZCTA5 55068,107268
ZCTA5 55069,57014
ZCTA5 55070,86858
ZCTA5 55071,85426
ZCTA5 55072,45250
ZCTA5 55073,101451
ZCTA5 55074,91534
ZCTA5 55075,63204
ZCTA5 55076,82509
ZCTA5 55077,86548
ZCTA5 55079,90470
ZCTA5 55080,84779
ZCTA5 55082,99541
ZCTA5 55084,68125
ZCTA5 55085,81250
ZCTA5 55087,105114
ZCTA5 55088,103125
ZCTA5 55089,84821
ZCTA5 55090,50000
ZCTA5 55092,82561
ZCTA5 55101,63250
ZCTA5 55102,61295
ZCTA5 55103,39047
ZCTA5 55104,62009
ZCTA5 55105,95696
ZCTA5 55106,53617
ZCTA5 55107,57468
ZCTA5 55108,76967
ZCTA5 55109,67435
ZCTA5 55110,87341
ZCTA5 55112,78927
ZCTA5 55113,72852
ZCTA5 55114,63600
ZCTA5 55115,111114
ZCTA5 55116,67204
ZCTA5 55117,55821
ZCTA5 55118,69375
ZCTA5 55119,60237
ZCTA5 55120,90758
ZCTA5 55121,68365
ZCTA5 55122,76997
ZCTA5 55123,120131
ZCTA5 55124,90183
ZCTA5 55125,100793
ZCTA5 55126,96636
ZCTA5 55127,101964
ZCTA5 55128,72855
ZCTA5 55129,130812
ZCTA5 55130,40922
ZCTA5 55150,49286
ZCTA5 55301,96819
ZCTA5 55302,73184
ZCTA5 55303,87012
ZCTA5 55304,109227
ZCTA5 55305,87461
ZCTA5 55306,74505
ZCTA5 55307,66176
ZCTA5 55308,92315
ZCTA5 55309,95720
ZCTA5 55310,62097
ZCTA5 55311,131723
ZCTA5 55312,75729
ZCTA5 55313,80520
ZCTA5 55314,55313
ZCTA5 55315,109393
ZCTA5 55316,96469
ZCTA5 55317,119690
ZCTA5 55318,92094
ZCTA5 55319,91167
ZCTA5 55320,90562
ZCTA5 55321,67938
ZCTA5 55322,99263
ZCTA5 55324,73750
ZCTA5 55325,75000
ZCTA5 55327,113878
ZCTA5 55328,99444
ZCTA5 55329,68684
ZCTA5 55330,93969
ZCTA5 55331,140520
ZCTA5 55332,54097
ZCTA5 55333,64688
ZCTA5 55334,55608
ZCTA5 55335,47569
ZCTA5 55336,65592
ZCTA5 55337,76596
ZCTA5 55338,65341
ZCTA5 55339,95000
ZCTA5 55340,149000
ZCTA5 55341,112414
ZCTA5 55342,59583
ZCTA5 55343,68211
ZCTA5 55344,78750
ZCTA5 55345,112907
ZCTA5 55346,118111
ZCTA5 55347,140028
ZCTA5 55349,73173
ZCTA5 55350,61758
ZCTA5 55352,91581
ZCTA5 55353,83708
ZCTA5 55354,72847
ZCTA5 55355,59458
ZCTA5 55356,138681
ZCTA5 55357,116696
ZCTA5 55358,81528
ZCTA5 55359,106081
ZCTA5 55360,100107
ZCTA5 55362,76708
ZCTA5 55363,73555
ZCTA5 55364,99485
ZCTA5 55366,34750
ZCTA5 55367,72500
ZCTA5 55368,73173
ZCTA5 55369,93779
ZCTA5 55370,71964
ZCTA5 55371,71706
ZCTA5 55372,115250
ZCTA5 55373,80408
ZCTA5 55374,131114
ZCTA5 55375,117667
ZCTA5 55376,110306
ZCTA5 55378,120713
ZCTA5 55379,89056
ZCTA5 55381,70188
ZCTA5 55382,77344
ZCTA5 55384,48661
ZCTA5 55385,58750
ZCTA5 55386,165568
ZCTA5 55387,101085
ZCTA5 55388,94481
ZCTA5 55389,73375
ZCTA5 55390,93063
ZCTA5 55391,126284
ZCTA5 55395,55300
ZCTA5 55396,58563
ZCTA5 55397,69050
ZCTA5 55398,93851
ZCTA5 55401,102558
ZCTA5 55402,58563
ZCTA5 55403,50584
ZCTA5 55404,35610
ZCTA5 55405,62349
ZCTA5 55406,75041
ZCTA5 55407,66498
ZCTA5 55408,61896
ZCTA5 55409,79951
ZCTA5 55410,127936
ZCTA5 55411,42153
ZCTA5 55412,50481
ZCTA5 55413,68336
ZCTA5 55414,42139
ZCTA5 55415,109667
ZCTA5 55416,93155
ZCTA5 55417,98105
ZCTA5 55418,73551
ZCTA5 55419,113675
ZCTA5 55420,63271
ZCTA5 55421,62189
ZCTA5 55422,76803
ZCTA5 55423,70106
ZCTA5 55424,193333
ZCTA5 55425,66134
ZCTA5 55426,81623
ZCTA5 55427,80729
ZCTA5 55428,58219
ZCTA5 55429,56145
ZCTA5 55430,65505
ZCTA5 55431,91788
ZCTA5 55432,65472
ZCTA5 55433,70477
ZCTA5 55434,74520
ZCTA5 55435,69659
ZCTA5 55436,107104
ZCTA5 55437,82860
ZCTA5 55438,87395
ZCTA5 55439,136558
ZCTA5 55441,83675
ZCTA5 55442,110675
ZCTA5 55443,79924
ZCTA5 55444,82921
ZCTA5 55445,91304
ZCTA5 55446,140656
ZCTA5 55447,111808
ZCTA5 55448,80775
ZCTA5 55449,107053
ZCTA5 55454,20358
ZCTA5 55602,44375
ZCTA5 55603,50764
ZCTA5 55604,61214
ZCTA5 55605,54022
ZCTA5 55606,50568
ZCTA5 55609,147725
ZCTA5 55612,71842
ZCTA5 55613,58125
ZCTA5 55614,60595
ZCTA5 55615,52857
ZCTA5 55616,65841
ZCTA5 55702,61389
ZCTA5 55703,58110
ZCTA5 55704,50781
ZCTA5 55705,47833
ZCTA5 55706,46890
ZCTA5 55707,68365
ZCTA5 55708,47083
ZCTA5 55709,61276
ZCTA5 55710,73576
ZCTA5 55711,44531
ZCTA5 55712,39896
ZCTA5 55713,45500
ZCTA5 55716,53594
ZCTA5 55717,78482
ZCTA5 55718,65750
ZCTA5 55719,44934
ZCTA5 55720,56429
ZCTA5 55721,68997
ZCTA5 55722,31507
ZCTA5 55723,59489
ZCTA5 55724,66964
ZCTA5 55725,51250
ZCTA5 55726,70729
ZCTA5 55731,48247
ZCTA5 55732,53846
ZCTA5 55733,103194
ZCTA5 55734,58129
ZCTA5 55735,52108
ZCTA5 55736,48542
ZCTA5 55738,64792
ZCTA5 55741,62009
ZCTA5 55742,56750
ZCTA5 55744,56366
ZCTA5 55746,47452
ZCTA5 55748,47083
ZCTA5 55749,75000
ZCTA5 55750,58864
ZCTA5 55751,74609
ZCTA5 55752,65179
ZCTA5 55753,44266
ZCTA5 55756,61667
ZCTA5 55757,57750
ZCTA5 55758,46607
ZCTA5 55760,50278
ZCTA5 55763,59866
ZCTA5 55764,32500
ZCTA5 55765,52981
ZCTA5 55767,59808
ZCTA5 55768,55612
ZCTA5 55769,56180
ZCTA5 55771,46875
ZCTA5 55772,58750
ZCTA5 55775,78929
ZCTA5 55779,88079
ZCTA5 55780,51071
ZCTA5 55781,65750
ZCTA5 55782,47440
ZCTA5 55783,68636
ZCTA5 55784,36250
ZCTA5 55785,48750
ZCTA5 55786,47885
ZCTA5 55787,58250
ZCTA5 55790,62784
ZCTA5 55792,44213
ZCTA5 55793,60833
ZCTA5 55795,55278
ZCTA5 55797,71148
ZCTA5 55798,59722
ZCTA5 55802,40530
ZCTA5 55803,83988
ZCTA5 55804,86849
ZCTA5 55805,31872
ZCTA5 55806,35625
ZCTA5 55807,50250
ZCTA5 55808,45078
ZCTA5 55810,67881
ZCTA5 55811,67989
ZCTA5 55812,48528
ZCTA5 55901,77712
ZCTA5 55902,91627
ZCTA5 55904,67371
ZCTA5 55906,89297
ZCTA5 55909,75670
ZCTA5 55910,65104
ZCTA5 55912,50998
ZCTA5 55917,66250
ZCTA5 55918,62679
ZCTA5 55919,61691
ZCTA5 55920,104180
ZCTA5 55921,59028
ZCTA5 55922,50000
ZCTA5 55923,76771
ZCTA5 55924,68438
ZCTA5 55925,67917
ZCTA5 55926,83000
ZCTA5 55927,78311
ZCTA5 55929,92734
ZCTA5 55931,43125
ZCTA5 55932,80781
ZCTA5 55933,55250
ZCTA5 55934,73250
ZCTA5 55935,75000
ZCTA5 55936,63237
ZCTA5 55939,60303
ZCTA5 55940,60000
ZCTA5 55941,56250
ZCTA5 55943,55722
ZCTA5 55944,80726
ZCTA5 55945,67313
ZCTA5 55946,71046
ZCTA5 55947,70063
ZCTA5 55949,66136
ZCTA5 55950,17130
ZCTA5 55951,51522
ZCTA5 55952,78942
ZCTA5 55953,47176
ZCTA5 55954,64519
ZCTA5 55955,115491
ZCTA5 55956,77981
ZCTA5 55957,60625
ZCTA5 55959,63472
ZCTA5 55960,102833
ZCTA5 55961,72708
ZCTA5 55962,58563
ZCTA5 55963,78103
ZCTA5 55964,62120
ZCTA5 55965,54345
ZCTA5 55967,84821
ZCTA5 55968,51875
ZCTA5 55969,72054
ZCTA5 55970,72361
ZCTA5 55971,69063
ZCTA5 55972,86940
ZCTA5 55973,78750
ZCTA5 55974,50393
ZCTA5 55975,64659
ZCTA5 55976,79695
ZCTA5 55977,55208
ZCTA5 55979,68056
ZCTA5 55981,63403
ZCTA5 55982,68409
ZCTA5 55983,69250
ZCTA5 55985,66477
ZCTA5 55987,53302
ZCTA5 55990,64659
ZCTA5 55991,82750
ZCTA5 55992,88642
ZCTA5 56001,56509
ZCTA5 56003,74245
ZCTA5 56007,49914
ZCTA5 56009,68000
ZCTA5 56010,62361
ZCTA5 56011,88864
ZCTA5 56013,52545
ZCTA5 56014,49583
ZCTA5 56016,65875
ZCTA5 56017,76635
ZCTA5 56019,56630
ZCTA5 56020,48750
ZCTA5 56021,76250
ZCTA5 56022,51042
ZCTA5 56023,62708
ZCTA5 56024,75213
ZCTA5 56025,77500
ZCTA5 56026,72273
ZCTA5 56027,44500
ZCTA5 56028,81429
ZCTA5 56029,54500
ZCTA5 56031,51104
ZCTA5 56032,44375
ZCTA5 56033,46563
ZCTA5 56034,54125
ZCTA5 56035,53542
ZCTA5 56036,59194
ZCTA5 56037,69375
ZCTA5 56039,73750
ZCTA5 56041,66563
ZCTA5 56042,66667
ZCTA5 56043,58750
ZCTA5 56044,90231
ZCTA5 56045,59914
ZCTA5 56046,50833
ZCTA5 56047,90625
ZCTA5 56048,68500
ZCTA5 56050,61719
ZCTA5 56051,52500
ZCTA5 56052,71250
ZCTA5 56054,80682
ZCTA5 56055,71833
ZCTA5 56056,39583
ZCTA5 56057,68372
ZCTA5 56058,68936
ZCTA5 56060,58750
ZCTA5 56062,60746
ZCTA5 56063,95521
ZCTA5 56065,71696
ZCTA5 56068,65156
ZCTA5 56069,70278
ZCTA5 56071,91862
ZCTA5 56072,62284
ZCTA5 56073,63180
ZCTA5 56074,80850
ZCTA5 56075,38750
ZCTA5 56078,67188
ZCTA5 56080,78750
ZCTA5 56081,51573
ZCTA5 56082,61515
ZCTA5 56083,51286
ZCTA5 56085,59838
ZCTA5 56087,55614
ZCTA5 56088,58854
ZCTA5 56089,36964
ZCTA5 56090,64583
ZCTA5 56091,51250
ZCTA5 56093,57852
ZCTA5 56096,70357
ZCTA5 56097,54315
ZCTA5 56098,56071
ZCTA5 56101,50652
ZCTA5 56110,61250
ZCTA5 56111,74583
ZCTA5 56113,60833
ZCTA5 56114,69107
ZCTA5 56115,57821
ZCTA5 56116,71518
ZCTA5 56117,74792
ZCTA5 56118,76042
ZCTA5 56119,70125
ZCTA5 56120,61250
ZCTA5 56121,41111
ZCTA5 56122,59934
ZCTA5 56123,60938
ZCTA5 56125,58125
ZCTA5 56127,37500
ZCTA5 56128,60104
ZCTA5 56129,57000
ZCTA5 56131,66000
ZCTA5 56132,56563
ZCTA5 56134,53594
ZCTA5 56136,43974
ZCTA5 56137,70268
ZCTA5 56138,68990
ZCTA5 56139,54286
ZCTA5 56140,58750
ZCTA5 56141,60625
ZCTA5 56142,53036
ZCTA5 56143,62969
ZCTA5 56144,45288
ZCTA5 56145,42353
ZCTA5 56146,44583
ZCTA5 56147,59792
ZCTA5 56149,52857
ZCTA5 56150,55304
ZCTA5 56151,69107
ZCTA5 56152,59844
ZCTA5 56153,46500
ZCTA5 56155,49719
ZCTA5 56156,68380
ZCTA5 56157,69375
ZCTA5 56158,65268
ZCTA5 56159,47772
ZCTA5 56160,44464
ZCTA5 56161,74875
ZCTA5 56162,67500
ZCTA5 56164,52386
ZCTA5 56165,73750
ZCTA5 56166,63906
ZCTA5 56167,61250
ZCTA5 56168,55833
ZCTA5 56169,78125
ZCTA5 56170,63750
ZCTA5 56171,63380
ZCTA5 56172,57381
ZCTA5 56173,51667
ZCTA5 56174,55000
ZCTA5 56175,57100
ZCTA5 56176,59167
ZCTA5 56177,50000
ZCTA5 56178,56477
ZCTA5 56180,59250
ZCTA5 56181,52500
ZCTA5 56183,41523
ZCTA5 56185,48295
ZCTA5 56186,51250
ZCTA5 56187,54122
ZCTA5 56201,55960
ZCTA5 56207,59926
ZCTA5 56208,47581
ZCTA5 56209,66065
ZCTA5 56211,67692
ZCTA5 56212,54167
ZCTA5 56214,56250
ZCTA5 56215,53750
ZCTA5 56216,68077
ZCTA5 56218,67500
ZCTA5 56219,56541
ZCTA5 56220,52416
ZCTA5 56221,69464
ZCTA5 56222,55313
ZCTA5 56223,57083
ZCTA5 56224,52159
ZCTA5 56225,64375
ZCTA5 56226,76250
ZCTA5 56227,72500
ZCTA5 56228,52188
ZCTA5 56229,75909
ZCTA5 56230,53438
ZCTA5 56231,94167
ZCTA5 56232,65139
ZCTA5 56235,67656
ZCTA5 56236,79688
ZCTA5 56237,45625
ZCTA5 56239,75000
ZCTA5 56240,52500
ZCTA5 56241,55391
ZCTA5 56243,56696
ZCTA5 56244,71023
ZCTA5 56245,76071
ZCTA5 56248,67375
ZCTA5 56249,61563
ZCTA5 56251,67321
ZCTA5 56252,52663
ZCTA5 56253,63229
ZCTA5 56255,61458
ZCTA5 56256,52039
ZCTA5 56257,51250
ZCTA5 56258,52570
ZCTA5 56260,64250
ZCTA5 56262,61406
ZCTA5 56263,63750
ZCTA5 56264,63269
ZCTA5 56265,59704
ZCTA5 56266,55625
ZCTA5 56267,63938
ZCTA5 56270,52500
ZCTA5 56271,60833
ZCTA5 56273,73988
ZCTA5 56274,82279
ZCTA5 56276,58750
ZCTA5 56277,55109
ZCTA5 56278,55067
ZCTA5 56279,68047
ZCTA5 56280,58068
ZCTA5 56281,72250
ZCTA5 56282,60000
ZCTA5 56283,58438
ZCTA5 56284,66250
ZCTA5 56285,64500
ZCTA5 56287,45417
ZCTA5 56288,92568
ZCTA5 56289,59609
ZCTA5 56291,52750
ZCTA5 56292,65833
ZCTA5 56293,53710
ZCTA5 56294,67188
ZCTA5 56295,59773
ZCTA5 56296,46146
ZCTA5 56297,74583
ZCTA5 56301,58156
ZCTA5 56303,54036
ZCTA5 56304,48360
ZCTA5 56307,75625
ZCTA5 56308,66113
ZCTA5 56309,65125
ZCTA5 56310,88493
ZCTA5 56311,60813
ZCTA5 56312,67930
ZCTA5 56313,46250
ZCTA5 56314,73611
ZCTA5 56315,72667
ZCTA5 56316,59432
ZCTA5 56318,63214
ZCTA5 56319,74653
ZCTA5 56320,83036
ZCTA5 56323,53167
ZCTA5 56324,65729
ZCTA5 56325,38750
ZCTA5 56326,68631
ZCTA5 56327,73750
ZCTA5 56328,72500
ZCTA5 56329,75365
ZCTA5 56330,63125
ZCTA5 56331,82143
ZCTA5 56332,69875
ZCTA5 56334,61917
ZCTA5 56335,61250
ZCTA5 56336,69500
ZCTA5 56338,62784
ZCTA5 56339,53250
ZCTA5 56340,67306
ZCTA5 56342,48775
ZCTA5 56343,55481
ZCTA5 56345,52352
ZCTA5 56347,55481
ZCTA5 56349,85469
ZCTA5 56350,47917
ZCTA5 56352,57560
ZCTA5 56353,64546
ZCTA5 56354,68929
ZCTA5 56355,63583
ZCTA5 56356,65750
ZCTA5 56357,84375
ZCTA5 56358,63656
ZCTA5 56359,49598
ZCTA5 56360,56078
ZCTA5 56361,62656
ZCTA5 56362,65859
ZCTA5 56363,63125
ZCTA5 56364,68157
ZCTA5 56367,85341
ZCTA5 56368,76212
ZCTA5 56369,45809
ZCTA5 56371,56250
ZCTA5 56373,68661
ZCTA5 56374,76660
ZCTA5 56375,82273
ZCTA5 56376,74688
ZCTA5 56377,72671
ZCTA5 56378,64790
ZCTA5 56379,58750
ZCTA5 56381,69803
ZCTA5 56382,64350
ZCTA5 56384,39375
ZCTA5 56385,48148
ZCTA5 56386,41500
ZCTA5 56387,45039
ZCTA5 56389,49219
ZCTA5 56401,55168
ZCTA5 56425,69771
ZCTA5 56431,50417
ZCTA5 56433,45972
ZCTA5 56434,59861
ZCTA5 56435,53952
ZCTA5 56437,50685
ZCTA5 56438,52988
ZCTA5 56440,46818
ZCTA5 56441,42540
ZCTA5 56442,68393
ZCTA5 56443,63516
ZCTA5 56444,66522
ZCTA5 56446,43558
ZCTA5 56447,45833
ZCTA5 56448,61250
ZCTA5 56449,68250
ZCTA5 56450,49063
ZCTA5 56452,59833
ZCTA5 56453,48333
ZCTA5 56455,56042
ZCTA5 56456,33750
ZCTA5 56458,58977
ZCTA5 56461,64491
ZCTA5 56464,56149
ZCTA5 56465,64718
ZCTA5 56466,52043
ZCTA5 56467,63979
ZCTA5 56468,75862
ZCTA5 56469,54271
ZCTA5 56470,56223
ZCTA5 56472,62108
ZCTA5 56473,61111
ZCTA5 56474,43961
ZCTA5 56475,55536
ZCTA5 56477,46106
ZCTA5 56479,46732
ZCTA5 56481,62917
ZCTA5 56482,45978
ZCTA5 56484,52340
ZCTA5 56501,61070
ZCTA5 56510,54938
ZCTA5 56511,61250
ZCTA5 56514,74706
ZCTA5 56515,64268
ZCTA5 56516,52083
ZCTA5 56517,80625
ZCTA5 56518,46429
ZCTA5 56519,51719
ZCTA5 56520,48322
ZCTA5 56521,57784
ZCTA5 56522,64609
ZCTA5 56523,71250
ZCTA5 56524,57917
ZCTA5 56525,85833
ZCTA5 56527,48854
ZCTA5 56528,61912
ZCTA5 56529,68838
ZCTA5 56531,58906
ZCTA5 56533,64500
ZCTA5 56534,78542
ZCTA5 56535,45714
ZCTA5 56536,56731
ZCTA5 56537,51554
ZCTA5 56540,62802
ZCTA5 56541,136250
ZCTA5 56542,50000
ZCTA5 56543,51250
ZCTA5 56544,59275
ZCTA5 56545,63438
ZCTA5 56546,83125
ZCTA5 56547,80705
ZCTA5 56548,53542
ZCTA5 56549,83290
ZCTA5 56550,51389
ZCTA5 56551,55888
ZCTA5 56552,50278
ZCTA5 56553,54714
ZCTA5 56554,85625
ZCTA5 56556,56964
ZCTA5 56557,43750
ZCTA5 56560,62361
ZCTA5 56565,46429
ZCTA5 56566,34688
ZCTA5 56567,58869
ZCTA5 56569,44375
ZCTA5 56570,57895
ZCTA5 56571,68224
ZCTA5 56572,65625
