"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230121,MSPB-1,0.885635,,07/01/2020,12/31/2020
230130,MSPB-1,1.025465,,07/01/2020,12/31/2020
230132,MSPB-1,0.953843,,07/01/2020,12/31/2020
230133,MSPB-1,0.878146,,07/01/2020,12/31/2020
230141,MSPB-1,1.008883,,07/01/2020,12/31/2020
230142,MSPB-1,0.928919,,07/01/2020,12/31/2020
230144,MSPB-1,N/A,1,07/01/2020,12/31/2020
230146,MSPB-1,1.024325,,07/01/2020,12/31/2020
230151,MSPB-1,1.021451,,07/01/2020,12/31/2020
230156,MSPB-1,0.962130,,07/01/2020,12/31/2020
230165,MSPB-1,1.011823,,07/01/2020,12/31/2020
230167,MSPB-1,1.015035,,07/01/2020,12/31/2020
230174,MSPB-1,0.963695,,07/01/2020,12/31/2020
230176,MSPB-1,0.968566,,07/01/2020,12/31/2020
230180,MSPB-1,0.969771,,07/01/2020,12/31/2020
230193,MSPB-1,0.973097,,07/01/2020,12/31/2020
230195,MSPB-1,1.045013,,07/01/2020,12/31/2020
230197,MSPB-1,0.958206,,07/01/2020,12/31/2020
230207,MSPB-1,0.999167,,07/01/2020,12/31/2020
230208,MSPB-1,N/A,1,07/01/2020,12/31/2020
230216,MSPB-1,0.947546,,07/01/2020,12/31/2020
230217,MSPB-1,0.947696,,07/01/2020,12/31/2020
230222,MSPB-1,0.979249,,07/01/2020,12/31/2020
230227,MSPB-1,0.959298,,07/01/2020,12/31/2020
230230,MSPB-1,0.963366,,07/01/2020,12/31/2020
230236,MSPB-1,N/A,1,07/01/2020,12/31/2020
230239,MSPB-1,0.891046,,07/01/2020,12/31/2020
230241,MSPB-1,0.874740,,07/01/2020,12/31/2020
230244,MSPB-1,0.978196,,07/01/2020,12/31/2020
230254,MSPB-1,1.024778,,07/01/2020,12/31/2020
230259,MSPB-1,0.860344,,07/01/2020,12/31/2020
230264,MSPB-1,N/A,1,07/01/2020,12/31/2020
230269,MSPB-1,0.977021,,07/01/2020,12/31/2020
230270,MSPB-1,1.038624,,07/01/2020,12/31/2020
230273,MSPB-1,1.056438,,07/01/2020,12/31/2020
230277,MSPB-1,0.977175,,07/01/2020,12/31/2020
230279,MSPB-1,N/A,1,07/01/2020,12/31/2020
230297,MSPB-1,1.130761,,07/01/2020,12/31/2020
230301,MSPB-1,N/A,1,07/01/2020,12/31/2020
230302,MSPB-1,0.954849,,07/01/2020,12/31/2020
230303,MSPB-1,0.835437,,07/01/2020,12/31/2020
240001,MSPB-1,0.980954,,07/01/2020,12/31/2020
240002,MSPB-1,1.042053,,07/01/2020,12/31/2020
240004,MSPB-1,1.019417,,07/01/2020,12/31/2020
240006,MSPB-1,N/A,1,07/01/2020,12/31/2020
240010,MSPB-1,0.978581,,07/01/2020,12/31/2020
240014,MSPB-1,N/A,1,07/01/2020,12/31/2020
240018,MSPB-1,0.866583,,07/01/2020,12/31/2020
240019,MSPB-1,1.019241,,07/01/2020,12/31/2020
240020,MSPB-1,0.733886,,07/01/2020,12/31/2020
240022,MSPB-1,1.169444,,07/01/2020,12/31/2020
240030,MSPB-1,0.899538,,07/01/2020,12/31/2020
240036,MSPB-1,0.975185,,07/01/2020,12/31/2020
240038,MSPB-1,0.972119,,07/01/2020,12/31/2020
240040,MSPB-1,0.847087,,07/01/2020,12/31/2020
240043,MSPB-1,0.883864,,07/01/2020,12/31/2020
240044,MSPB-1,0.986592,,07/01/2020,12/31/2020
240047,MSPB-1,0.986866,,07/01/2020,12/31/2020
240050,MSPB-1,0.909138,,07/01/2020,12/31/2020
240052,MSPB-1,0.975895,,07/01/2020,12/31/2020
240053,MSPB-1,0.952477,,07/01/2020,12/31/2020
240056,MSPB-1,0.983473,,07/01/2020,12/31/2020
240057,MSPB-1,0.952013,,07/01/2020,12/31/2020
240059,MSPB-1,0.918321,,07/01/2020,12/31/2020
240063,MSPB-1,1.031191,,07/01/2020,12/31/2020
240064,MSPB-1,0.925007,,07/01/2020,12/31/2020
240066,MSPB-1,0.942901,,07/01/2020,12/31/2020
240069,MSPB-1,0.925765,,07/01/2020,12/31/2020
240071,MSPB-1,N/A,1,07/01/2020,12/31/2020
240075,MSPB-1,0.793806,,07/01/2020,12/31/2020
240076,MSPB-1,0.803528,,07/01/2020,12/31/2020
240078,MSPB-1,0.981070,,07/01/2020,12/31/2020
240080,MSPB-1,1.005699,,07/01/2020,12/31/2020
240084,MSPB-1,N/A,1,07/01/2020,12/31/2020
240088,MSPB-1,0.888711,,07/01/2020,12/31/2020
240093,MSPB-1,0.975138,,07/01/2020,12/31/2020
240100,MSPB-1,0.985271,,07/01/2020,12/31/2020
240101,MSPB-1,0.943999,,07/01/2020,12/31/2020
240104,MSPB-1,0.924823,,07/01/2020,12/31/2020
240106,MSPB-1,0.991166,,07/01/2020,12/31/2020
240115,MSPB-1,0.947081,,07/01/2020,12/31/2020
240141,MSPB-1,N/A,1,07/01/2020,12/31/2020
240166,MSPB-1,1.047327,,07/01/2020,12/31/2020
240187,MSPB-1,0.987514,,07/01/2020,12/31/2020
240206,MSPB-1,N/A,1,07/01/2020,12/31/2020
240207,MSPB-1,0.927296,,07/01/2020,12/31/2020
240210,MSPB-1,0.954542,,07/01/2020,12/31/2020
240213,MSPB-1,0.997041,,07/01/2020,12/31/2020
240214,MSPB-1,0.911323,,07/01/2020,12/31/2020
250001,MSPB-1,1.010669,,07/01/2020,12/31/2020
250002,MSPB-1,0.981707,,07/01/2020,12/31/2020
250004,MSPB-1,1.014864,,07/01/2020,12/31/2020
250006,MSPB-1,0.967691,,07/01/2020,12/31/2020
250007,MSPB-1,1.028143,,07/01/2020,12/31/2020
250009,MSPB-1,1.004997,,07/01/2020,12/31/2020
250012,MSPB-1,N/A,1,07/01/2020,12/31/2020
250019,MSPB-1,1.138189,,07/01/2020,12/31/2020
250020,MSPB-1,0.958188,,07/01/2020,12/31/2020
250025,MSPB-1,1.001810,,07/01/2020,12/31/2020
250027,MSPB-1,0.763495,,07/01/2020,12/31/2020
250031,MSPB-1,0.986106,,07/01/2020,12/31/2020
250034,MSPB-1,0.976656,,07/01/2020,12/31/2020
250036,MSPB-1,0.854340,,07/01/2020,12/31/2020
250038,MSPB-1,0.952418,,07/01/2020,12/31/2020
250040,MSPB-1,0.943174,,07/01/2020,12/31/2020
250042,MSPB-1,1.002086,,07/01/2020,12/31/2020
250043,MSPB-1,1.059889,,07/01/2020,12/31/2020
250044,MSPB-1,1.160505,,07/01/2020,12/31/2020
250048,MSPB-1,1.003244,,07/01/2020,12/31/2020
250049,MSPB-1,N/A,1,07/01/2020,12/31/2020
250050,MSPB-1,1.066252,,07/01/2020,12/31/2020
250057,MSPB-1,0.973505,,07/01/2020,12/31/2020
250058,MSPB-1,0.921793,,07/01/2020,12/31/2020
250061,MSPB-1,N/A,1,07/01/2020,12/31/2020
250067,MSPB-1,0.919063,,07/01/2020,12/31/2020
250069,MSPB-1,1.168752,,07/01/2020,12/31/2020
250072,MSPB-1,1.030766,,07/01/2020,12/31/2020
250077,MSPB-1,0.968381,,07/01/2020,12/31/2020
250078,MSPB-1,0.997047,,07/01/2020,12/31/2020
250082,MSPB-1,1.005478,,07/01/2020,12/31/2020
250084,MSPB-1,1.184270,,07/01/2020,12/31/2020
250085,MSPB-1,N/A,1,07/01/2020,12/31/2020
250093,MSPB-1,0.971164,,07/01/2020,12/31/2020
250094,MSPB-1,1.049320,,07/01/2020,12/31/2020
250095,MSPB-1,0.795681,,07/01/2020,12/31/2020
250096,MSPB-1,1.071230,,07/01/2020,12/31/2020
250097,MSPB-1,0.953817,,07/01/2020,12/31/2020
250099,MSPB-1,1.070872,,07/01/2020,12/31/2020
250100,MSPB-1,0.957201,,07/01/2020,12/31/2020
250102,MSPB-1,1.064235,,07/01/2020,12/31/2020
250104,MSPB-1,1.071505,,07/01/2020,12/31/2020
250117,MSPB-1,1.054905,,07/01/2020,12/31/2020
250123,MSPB-1,1.026479,,07/01/2020,12/31/2020
250124,MSPB-1,1.115285,,07/01/2020,12/31/2020
250127,MSPB-1,N/A,1,07/01/2020,12/31/2020
250128,MSPB-1,0.969046,,07/01/2020,12/31/2020
250134,MSPB-1,N/A,1,07/01/2020,12/31/2020
250136,MSPB-1,N/A,1,07/01/2020,12/31/2020
250138,MSPB-1,1.047445,,07/01/2020,12/31/2020
250141,MSPB-1,0.974919,,07/01/2020,12/31/2020
250151,MSPB-1,0.844957,,07/01/2020,12/31/2020
250162,MSPB-1,N/A,1,07/01/2020,12/31/2020
250167,MSPB-1,0.899531,,07/01/2020,12/31/2020
250168,MSPB-1,1.047320,,07/01/2020,12/31/2020
260001,MSPB-1,0.978642,,07/01/2020,12/31/2020
260005,MSPB-1,0.992933,,07/01/2020,12/31/2020
260006,MSPB-1,0.944475,,07/01/2020,12/31/2020
260009,MSPB-1,0.824210,,07/01/2020,12/31/2020
260011,MSPB-1,0.995513,,07/01/2020,12/31/2020
260017,MSPB-1,1.076898,,07/01/2020,12/31/2020
260020,MSPB-1,1.038371,,07/01/2020,12/31/2020
260022,MSPB-1,0.944613,,07/01/2020,12/31/2020
260023,MSPB-1,1.028063,,07/01/2020,12/31/2020
260024,MSPB-1,1.031753,,07/01/2020,12/31/2020
260025,MSPB-1,0.929529,,07/01/2020,12/31/2020
260027,MSPB-1,1.094198,,07/01/2020,12/31/2020
260032,MSPB-1,0.963128,,07/01/2020,12/31/2020
260034,MSPB-1,0.928927,,07/01/2020,12/31/2020
260040,MSPB-1,0.988833,,07/01/2020,12/31/2020
260047,MSPB-1,0.992660,,07/01/2020,12/31/2020
260048,MSPB-1,0.864944,,07/01/2020,12/31/2020
260050,MSPB-1,0.920333,,07/01/2020,12/31/2020
260052,MSPB-1,1.009835,,07/01/2020,12/31/2020
260057,MSPB-1,1.069746,,07/01/2020,12/31/2020
260059,MSPB-1,0.972174,,07/01/2020,12/31/2020
260061,MSPB-1,N/A,1,07/01/2020,12/31/2020
260062,MSPB-1,1.047611,,07/01/2020,12/31/2020
260064,MSPB-1,N/A,1,07/01/2020,12/31/2020
260065,MSPB-1,0.960629,,07/01/2020,12/31/2020
260068,MSPB-1,1.010425,,07/01/2020,12/31/2020
260070,MSPB-1,N/A,1,07/01/2020,12/31/2020
260074,MSPB-1,0.953887,,07/01/2020,12/31/2020
260077,MSPB-1,1.027810,,07/01/2020,12/31/2020
260078,MSPB-1,0.993552,,07/01/2020,12/31/2020
260081,MSPB-1,1.030483,,07/01/2020,12/31/2020
260085,MSPB-1,1.032395,,07/01/2020,12/31/2020
260091,MSPB-1,1.028252,,07/01/2020,12/31/2020
260094,MSPB-1,0.909661,,07/01/2020,12/31/2020
260095,MSPB-1,1.039304,,07/01/2020,12/31/2020
260096,MSPB-1,1.048870,,07/01/2020,12/31/2020
260097,MSPB-1,1.004198,,07/01/2020,12/31/2020
260102,MSPB-1,0.931903,,07/01/2020,12/31/2020
260104,MSPB-1,1.015059,,07/01/2020,12/31/2020
260105,MSPB-1,1.026176,,07/01/2020,12/31/2020
260108,MSPB-1,0.968088,,07/01/2020,12/31/2020
260110,MSPB-1,1.015093,,07/01/2020,12/31/2020
260113,MSPB-1,1.096274,,07/01/2020,12/31/2020
260119,MSPB-1,1.021510,,07/01/2020,12/31/2020
260137,MSPB-1,1.021283,,07/01/2020,12/31/2020
260138,MSPB-1,1.028454,,07/01/2020,12/31/2020
260141,MSPB-1,1.018041,,07/01/2020,12/31/2020
260142,MSPB-1,0.857553,,07/01/2020,12/31/2020
260160,MSPB-1,0.907953,,07/01/2020,12/31/2020
260162,MSPB-1,1.011630,,07/01/2020,12/31/2020
260163,MSPB-1,0.845010,,07/01/2020,12/31/2020
260175,MSPB-1,0.973227,,07/01/2020,12/31/2020
260176,MSPB-1,1.009161,,07/01/2020,12/31/2020
260177,MSPB-1,1.037980,,07/01/2020,12/31/2020
260179,MSPB-1,0.989912,,07/01/2020,12/31/2020
260180,MSPB-1,0.959002,,07/01/2020,12/31/2020
260183,MSPB-1,1.008101,,07/01/2020,12/31/2020
260186,MSPB-1,0.969340,,07/01/2020,12/31/2020
260190,MSPB-1,1.017856,,07/01/2020,12/31/2020
260191,MSPB-1,0.998063,,07/01/2020,12/31/2020
260193,MSPB-1,1.008236,,07/01/2020,12/31/2020
260195,MSPB-1,0.915208,,07/01/2020,12/31/2020
260200,MSPB-1,1.022053,,07/01/2020,12/31/2020
260209,MSPB-1,N/A,1,07/01/2020,12/31/2020
260210,MSPB-1,0.915007,,07/01/2020,12/31/2020
260214,MSPB-1,1.032904,,07/01/2020,12/31/2020
260216,MSPB-1,0.968648,,07/01/2020,12/31/2020
260219,MSPB-1,1.054371,,07/01/2020,12/31/2020
270003,MSPB-1,0.891899,,07/01/2020,12/31/2020
270004,MSPB-1,1.029634,,07/01/2020,12/31/2020
270012,MSPB-1,0.957136,,07/01/2020,12/31/2020
270014,MSPB-1,0.932453,,07/01/2020,12/31/2020
270017,MSPB-1,0.880121,,07/01/2020,12/31/2020
270023,MSPB-1,0.930545,,07/01/2020,12/31/2020
270032,MSPB-1,0.804702,,07/01/2020,12/31/2020
270049,MSPB-1,0.997848,,07/01/2020,12/31/2020
270051,MSPB-1,0.938859,,07/01/2020,12/31/2020
270057,MSPB-1,0.929684,,07/01/2020,12/31/2020
270074,MSPB-1,N/A,1,07/01/2020,12/31/2020
270086,MSPB-1,0.906354,,07/01/2020,12/31/2020
280003,MSPB-1,1.059227,,07/01/2020,12/31/2020
280009,MSPB-1,1.045460,,07/01/2020,12/31/2020
280013,MSPB-1,1.015927,,07/01/2020,12/31/2020
280020,MSPB-1,1.090822,,07/01/2020,12/31/2020
280023,MSPB-1,1.082719,,07/01/2020,12/31/2020
280032,MSPB-1,0.913089,,07/01/2020,12/31/2020
280040,MSPB-1,1.046951,,07/01/2020,12/31/2020
280060,MSPB-1,0.948897,,07/01/2020,12/31/2020
280061,MSPB-1,1.005437,,07/01/2020,12/31/2020
280065,MSPB-1,0.985993,,07/01/2020,12/31/2020
280077,MSPB-1,0.980234,,07/01/2020,12/31/2020
280081,MSPB-1,1.036400,,07/01/2020,12/31/2020
280105,MSPB-1,0.854804,,07/01/2020,12/31/2020
280111,MSPB-1,1.085638,,07/01/2020,12/31/2020
280125,MSPB-1,1.092937,,07/01/2020,12/31/2020
280127,MSPB-1,1.004114,,07/01/2020,12/31/2020
280128,MSPB-1,0.959871,,07/01/2020,12/31/2020
280129,MSPB-1,0.912756,,07/01/2020,12/31/2020
280130,MSPB-1,0.982604,,07/01/2020,12/31/2020
280131,MSPB-1,0.954674,,07/01/2020,12/31/2020
280132,MSPB-1,0.961150,,07/01/2020,12/31/2020
280133,MSPB-1,0.872968,,07/01/2020,12/31/2020
280134,MSPB-1,1.018443,,07/01/2020,12/31/2020
280139,MSPB-1,0.918805,,07/01/2020,12/31/2020
290001,MSPB-1,1.003118,,07/01/2020,12/31/2020
290003,MSPB-1,1.132379,,07/01/2020,12/31/2020
290005,MSPB-1,1.149334,,07/01/2020,12/31/2020
290007,MSPB-1,1.042821,,07/01/2020,12/31/2020
290008,MSPB-1,0.860752,,07/01/2020,12/31/2020
290009,MSPB-1,0.913630,,07/01/2020,12/31/2020
290012,MSPB-1,N/A,1,07/01/2020,12/31/2020
290019,MSPB-1,0.911592,,07/01/2020,12/31/2020
290021,MSPB-1,1.119672,,07/01/2020,12/31/2020
290022,MSPB-1,1.174746,,07/01/2020,12/31/2020
290032,MSPB-1,N/A,1,07/01/2020,12/31/2020
290039,MSPB-1,1.082153,,07/01/2020,12/31/2020
290041,MSPB-1,0.973426,,07/01/2020,12/31/2020
290045,MSPB-1,1.038727,,07/01/2020,12/31/2020
290046,MSPB-1,1.001336,,07/01/2020,12/31/2020
290047,MSPB-1,1.075303,,07/01/2020,12/31/2020
290049,MSPB-1,0.930893,,07/01/2020,12/31/2020
290053,MSPB-1,1.118070,,07/01/2020,12/31/2020
290054,MSPB-1,1.064645,,07/01/2020,12/31/2020
290057,MSPB-1,1.087459,,07/01/2020,12/31/2020
290058,MSPB-1,N/A,1,07/01/2020,12/31/2020
300001,MSPB-1,0.968296,,07/01/2020,12/31/2020
300003,MSPB-1,1.044505,,07/01/2020,12/31/2020
300005,MSPB-1,1.015375,,07/01/2020,12/31/2020
300011,MSPB-1,1.111828,,07/01/2020,12/31/2020
300012,MSPB-1,1.039368,,07/01/2020,12/31/2020
300014,MSPB-1,0.936840,,07/01/2020,12/31/2020
300017,MSPB-1,0.955281,,07/01/2020,12/31/2020
300018,MSPB-1,0.953483,,07/01/2020,12/31/2020
300019,MSPB-1,0.938831,,07/01/2020,12/31/2020
300020,MSPB-1,0.987810,,07/01/2020,12/31/2020
300023,MSPB-1,0.939510,,07/01/2020,12/31/2020
300029,MSPB-1,1.033859,,07/01/2020,12/31/2020
300034,MSPB-1,1.004048,,07/01/2020,12/31/2020
310001,MSPB-1,0.973985,,07/01/2020,12/31/2020
310002,MSPB-1,1.120565,,07/01/2020,12/31/2020
310003,MSPB-1,1.071160,,07/01/2020,12/31/2020
310005,MSPB-1,0.925580,,07/01/2020,12/31/2020
310006,MSPB-1,0.968172,,07/01/2020,12/31/2020
310008,MSPB-1,1.039638,,07/01/2020,12/31/2020
310009,MSPB-1,1.052905,,07/01/2020,12/31/2020
310010,MSPB-1,0.980938,,07/01/2020,12/31/2020
310011,MSPB-1,0.967510,,07/01/2020,12/31/2020
310012,MSPB-1,1.032108,,07/01/2020,12/31/2020
310014,MSPB-1,1.038064,,07/01/2020,12/31/2020
310015,MSPB-1,0.973673,,07/01/2020,12/31/2020
310016,MSPB-1,1.125414,,07/01/2020,12/31/2020
310017,MSPB-1,1.074018,,07/01/2020,12/31/2020
310019,MSPB-1,1.013626,,07/01/2020,12/31/2020
310021,MSPB-1,1.119038,,07/01/2020,12/31/2020
310022,MSPB-1,1.048561,,07/01/2020,12/31/2020
310024,MSPB-1,1.084313,,07/01/2020,12/31/2020
310025,MSPB-1,1.077004,,07/01/2020,12/31/2020
310027,MSPB-1,1.160812,,07/01/2020,12/31/2020
310028,MSPB-1,0.986902,,07/01/2020,12/31/2020
310029,MSPB-1,1.028713,,07/01/2020,12/31/2020
310031,MSPB-1,1.065817,,07/01/2020,12/31/2020
310032,MSPB-1,0.952887,,07/01/2020,12/31/2020
310034,MSPB-1,1.092378,,07/01/2020,12/31/2020
310038,MSPB-1,1.079305,,07/01/2020,12/31/2020
310039,MSPB-1,1.133125,,07/01/2020,12/31/2020
310040,MSPB-1,1.129453,,07/01/2020,12/31/2020
310041,MSPB-1,1.098957,,07/01/2020,12/31/2020
310044,MSPB-1,1.084891,,07/01/2020,12/31/2020
310045,MSPB-1,1.039127,,07/01/2020,12/31/2020
310047,MSPB-1,0.988027,,07/01/2020,12/31/2020
310048,MSPB-1,1.028915,,07/01/2020,12/31/2020
310050,MSPB-1,0.882495,,07/01/2020,12/31/2020
310051,MSPB-1,1.032438,,07/01/2020,12/31/2020
310052,MSPB-1,1.130432,,07/01/2020,12/31/2020
310054,MSPB-1,1.097444,,07/01/2020,12/31/2020
310057,MSPB-1,1.067671,,07/01/2020,12/31/2020
310058,MSPB-1,N/A,1,07/01/2020,12/31/2020
310060,MSPB-1,0.986545,,07/01/2020,12/31/2020
310061,MSPB-1,1.024635,,07/01/2020,12/31/2020
310064,MSPB-1,1.043301,,07/01/2020,12/31/2020
310069,MSPB-1,0.983920,,07/01/2020,12/31/2020
310070,MSPB-1,1.051348,,07/01/2020,12/31/2020
310073,MSPB-1,1.067103,,07/01/2020,12/31/2020
310074,MSPB-1,1.093382,,07/01/2020,12/31/2020
310075,MSPB-1,1.027423,,07/01/2020,12/31/2020
310076,MSPB-1,0.999949,,07/01/2020,12/31/2020
310083,MSPB-1,1.099698,,07/01/2020,12/31/2020
310084,MSPB-1,1.229154,,07/01/2020,12/31/2020
310086,MSPB-1,1.027575,,07/01/2020,12/31/2020
310091,MSPB-1,1.047696,,07/01/2020,12/31/2020
310092,MSPB-1,1.081335,,07/01/2020,12/31/2020
310096,MSPB-1,0.980391,,07/01/2020,12/31/2020
310108,MSPB-1,1.127160,,07/01/2020,12/31/2020
310110,MSPB-1,1.049164,,07/01/2020,12/31/2020
310111,MSPB-1,1.084408,,07/01/2020,12/31/2020
310112,MSPB-1,1.091864,,07/01/2020,12/31/2020
310113,MSPB-1,1.086139,,07/01/2020,12/31/2020
310115,MSPB-1,1.045222,,07/01/2020,12/31/2020
310118,MSPB-1,1.175891,,07/01/2020,12/31/2020
310119,MSPB-1,1.021497,,07/01/2020,12/31/2020
310130,MSPB-1,1.044350,,07/01/2020,12/31/2020
320001,MSPB-1,1.067745,,07/01/2020,12/31/2020
320002,MSPB-1,0.892990,,07/01/2020,12/31/2020
320003,MSPB-1,0.748725,,07/01/2020,12/31/2020
320004,MSPB-1,0.933802,,07/01/2020,12/31/2020
320005,MSPB-1,0.975571,,07/01/2020,12/31/2020
320006,MSPB-1,0.914239,,07/01/2020,12/31/2020
320009,MSPB-1,1.017498,,07/01/2020,12/31/2020
320011,MSPB-1,0.823299,,07/01/2020,12/31/2020
320017,MSPB-1,0.831812,,07/01/2020,12/31/2020
320018,MSPB-1,1.041920,,07/01/2020,12/31/2020
320021,MSPB-1,0.968706,,07/01/2020,12/31/2020
320022,MSPB-1,0.777915,,07/01/2020,12/31/2020
320030,MSPB-1,0.963369,,07/01/2020,12/31/2020
320033,MSPB-1,N/A,1,07/01/2020,12/31/2020
320038,MSPB-1,1.007634,,07/01/2020,12/31/2020
320059,MSPB-1,0.930094,,07/01/2020,12/31/2020
320060,MSPB-1,N/A,1,07/01/2020,12/31/2020
320061,MSPB-1,1.046275,,07/01/2020,12/31/2020
320062,MSPB-1,N/A,1,07/01/2020,12/31/2020
320063,MSPB-1,1.192750,,07/01/2020,12/31/2020
320065,MSPB-1,1.161669,,07/01/2020,12/31/2020
320067,MSPB-1,N/A,1,07/01/2020,12/31/2020
320074,MSPB-1,1.071330,,07/01/2020,12/31/2020
320084,MSPB-1,N/A,1,07/01/2020,12/31/2020
320085,MSPB-1,1.016672,,07/01/2020,12/31/2020
320086,MSPB-1,0.897181,,07/01/2020,12/31/2020
320089,MSPB-1,0.960256,,07/01/2020,12/31/2020
320090,MSPB-1,N/A,1,07/01/2020,12/31/2020
330005,MSPB-1,0.989349,,07/01/2020,12/31/2020
330006,MSPB-1,N/A,1,07/01/2020,12/31/2020
330008,MSPB-1,N/A,1,07/01/2020,12/31/2020
330009,MSPB-1,1.049203,,07/01/2020,12/31/2020
330011,MSPB-1,0.902972,,07/01/2020,12/31/2020
330013,MSPB-1,0.959095,,07/01/2020,12/31/2020
330014,MSPB-1,1.024364,,07/01/2020,12/31/2020
330019,MSPB-1,1.181104,,07/01/2020,12/31/2020
330023,MSPB-1,0.992350,,07/01/2020,12/31/2020
330024,MSPB-1,1.047674,,07/01/2020,12/31/2020
330027,MSPB-1,1.090895,,07/01/2020,12/31/2020
330028,MSPB-1,1.099551,,07/01/2020,12/31/2020
330030,MSPB-1,1.068774,,07/01/2020,12/31/2020
330033,MSPB-1,N/A,1,07/01/2020,12/31/2020
330043,MSPB-1,1.030521,,07/01/2020,12/31/2020
330044,MSPB-1,1.000040,,07/01/2020,12/31/2020
330045,MSPB-1,0.968746,,07/01/2020,12/31/2020
330046,MSPB-1,1.027948,,07/01/2020,12/31/2020
330047,MSPB-1,1.062076,,07/01/2020,12/31/2020
330049,MSPB-1,0.930905,,07/01/2020,12/31/2020
330055,MSPB-1,1.081978,,07/01/2020,12/31/2020
330056,MSPB-1,0.946668,,07/01/2020,12/31/2020
330057,MSPB-1,0.968069,,07/01/2020,12/31/2020
330058,MSPB-1,N/A,1,07/01/2020,12/31/2020
330059,MSPB-1,1.009925,,07/01/2020,12/31/2020
330065,MSPB-1,0.985259,,07/01/2020,12/31/2020
330073,MSPB-1,1.239213,,07/01/2020,12/31/2020
330074,MSPB-1,0.976592,,07/01/2020,12/31/2020
330078,MSPB-1,0.999917,,07/01/2020,12/31/2020
330079,MSPB-1,0.932532,,07/01/2020,12/31/2020
330080,MSPB-1,0.918553,,07/01/2020,12/31/2020
330084,MSPB-1,N/A,1,07/01/2020,12/31/2020
330085,MSPB-1,1.208397,,07/01/2020,12/31/2020
330086,MSPB-1,N/A,1,07/01/2020,12/31/2020
330090,MSPB-1,0.977556,,07/01/2020,12/31/2020
330094,MSPB-1,1.070323,,07/01/2020,12/31/2020
330096,MSPB-1,N/A,1,07/01/2020,12/31/2020
330101,MSPB-1,0.996864,,07/01/2020,12/31/2020
330102,MSPB-1,0.994020,,07/01/2020,12/31/2020
330103,MSPB-1,0.867725,,07/01/2020,12/31/2020
330104,MSPB-1,1.077421,,07/01/2020,12/31/2020
330106,MSPB-1,1.019082,,07/01/2020,12/31/2020
330107,MSPB-1,1.069402,,07/01/2020,12/31/2020
330111,MSPB-1,N/A,1,07/01/2020,12/31/2020
330115,MSPB-1,N/A,1,07/01/2020,12/31/2020
330119,MSPB-1,1.019469,,07/01/2020,12/31/2020
330125,MSPB-1,0.903757,,07/01/2020,12/31/2020
330126,MSPB-1,0.978102,,07/01/2020,12/31/2020
330127,MSPB-1,1.080776,,07/01/2020,12/31/2020
330128,MSPB-1,1.190617,,07/01/2020,12/31/2020
330135,MSPB-1,N/A,1,07/01/2020,12/31/2020
330136,MSPB-1,0.974810,,07/01/2020,12/31/2020
330140,MSPB-1,0.943418,,07/01/2020,12/31/2020
330141,MSPB-1,1.092607,,07/01/2020,12/31/2020
330144,MSPB-1,N/A,1,07/01/2020,12/31/2020
330151,MSPB-1,N/A,1,07/01/2020,12/31/2020
330153,MSPB-1,0.962865,,07/01/2020,12/31/2020
330157,MSPB-1,0.900487,,07/01/2020,12/31/2020
330158,MSPB-1,1.102388,,07/01/2020,12/31/2020
330160,MSPB-1,1.023898,,07/01/2020,12/31/2020
330162,MSPB-1,0.982237,,07/01/2020,12/31/2020
330163,MSPB-1,N/A,1,07/01/2020,12/31/2020
330164,MSPB-1,0.925999,,07/01/2020,12/31/2020
330166,MSPB-1,N/A,1,07/01/2020,12/31/2020
330169,MSPB-1,1.032435,,07/01/2020,12/31/2020
330175,MSPB-1,0.877375,,07/01/2020,12/31/2020
330180,MSPB-1,0.997821,,07/01/2020,12/31/2020
330181,MSPB-1,1.287685,,07/01/2020,12/31/2020
330182,MSPB-1,1.062241,,07/01/2020,12/31/2020
330184,MSPB-1,1.182794,,07/01/2020,12/31/2020
330185,MSPB-1,1.007301,,07/01/2020,12/31/2020
330188,MSPB-1,0.923329,,07/01/2020,12/31/2020
330191,MSPB-1,0.918019,,07/01/2020,12/31/2020
330193,MSPB-1,0.964477,,07/01/2020,12/31/2020
330194,MSPB-1,0.989099,,07/01/2020,12/31/2020
330195,MSPB-1,1.005977,,07/01/2020,12/31/2020
330196,MSPB-1,1.008000,,07/01/2020,12/31/2020
330197,MSPB-1,0.854799,,07/01/2020,12/31/2020
330198,MSPB-1,1.028941,,07/01/2020,12/31/2020
330199,MSPB-1,N/A,1,07/01/2020,12/31/2020
330202,MSPB-1,1.007665,,07/01/2020,12/31/2020
330203,MSPB-1,0.964443,,07/01/2020,12/31/2020
330204,MSPB-1,0.960233,,07/01/2020,12/31/2020
330205,MSPB-1,N/A,1,07/01/2020,12/31/2020
330208,MSPB-1,1.016970,,07/01/2020,12/31/2020
330211,MSPB-1,N/A,1,07/01/2020,12/31/2020
330214,MSPB-1,1.050833,,07/01/2020,12/31/2020
330215,MSPB-1,0.788380,,07/01/2020,12/31/2020
330218,MSPB-1,0.830425,,07/01/2020,12/31/2020
330219,MSPB-1,0.924105,,07/01/2020,12/31/2020
330221,MSPB-1,0.952663,,07/01/2020,12/31/2020
330222,MSPB-1,0.875822,,07/01/2020,12/31/2020
